,start_position,end_position,measure,bytes_processed
79,7900000.0,8000000.0,5890.0,109616.0
80,8000000.0,8100000.0,6159.0,114368.0
81,8100000.0,8200000.0,5939.0,114176.0
82,8200000.0,8300000.0,6390.0,119568.0
83,8300000.0,8400000.0,6284.0,114656.0
84,8400000.0,8500000.0,6298.0,115504.0
85,8500000.0,8600000.0,7347.0,135232.0
86,8600000.0,8700000.0,7174.0,139000.0
87,8700000.0,8800000.0,6479.0,120208.0
88,8800000.0,8900000.0,6168.0,114336.0
89,8900000.0,9000000.0,6213.0,113488.0
90,9000000.0,9100000.0,3114.0,58048.0
91,9100000.0,9200000.0,5076.0,93960.0
92,9200000.0,9300000.0,5899.0,109760.0
93,9300000.0,9400000.0,4324.0,78376.0
94,9400000.0,9500000.0,1298.0,26184.0
95,9500000.0,9600000.0,5790.0,104680.0
96,9600000.0,9700000.0,5611.0,100512.0
97,9700000.0,9800000.0,775.0,21512.0
98,9800000.0,9900000.0,3289.0,64760.0
99,9900000.0,10000000.0,5956.0,110944.0
100,10000000.0,10100000.0,6941.0,128408.0
101,10100000.0,10200000.0,8442.0,157296.0
102,10200000.0,10300000.0,5637.0,100816.0
103,10300000.0,10400000.0,0.0,0.0
104,10400000.0,10500000.0,0.0,0.0
105,10500000.0,10600000.0,283.0,12616.0
106,10600000.0,10700000.0,7841.0,139728.0
107,10700000.0,10800000.0,8259.0,162088.0
108,10800000.0,10900000.0,11989.0,225992.0
109,10900000.0,11000000.0,12786.0,237624.0
110,11000000.0,11100000.0,11763.0,209072.0
111,11100000.0,11200000.0,7187.0,140176.0
112,11200000.0,11300000.0,8593.0,181376.0
113,11300000.0,11400000.0,8739.0,172000.0
114,11400000.0,11500000.0,11438.0,220240.0
115,11500000.0,11600000.0,15515.0,264544.0
116,11600000.0,11700000.0,8893.0,181912.0
117,11700000.0,11800000.0,11964.0,218032.0
118,11800000.0,11900000.0,9769.0,182432.0
119,11900000.0,12000000.0,9687.0,157840.0
120,12000000.0,12100000.0,10411.0,197552.0
121,12100000.0,12200000.0,9991.0,183632.0
122,12200000.0,12300000.0,7671.0,145248.0
123,12300000.0,12400000.0,6358.0,122840.0
124,12400000.0,12500000.0,6194.0,115616.0
125,12500000.0,12600000.0,6638.0,124592.0
126,12600000.0,12700000.0,5745.0,108192.0
127,12700000.0,12800000.0,5446.0,100960.0
128,12800000.0,12900000.0,5898.0,107504.0
129,12900000.0,13000000.0,5816.0,106128.0
130,13000000.0,13100000.0,5389.0,102080.0
131,13100000.0,13200000.0,7280.0,129720.0
132,13200000.0,13300000.0,6080.0,115680.0
133,13300000.0,13400000.0,6054.0,112816.0
134,13400000.0,13500000.0,5767.0,106832.0
135,13500000.0,13600000.0,7269.0,130512.0
136,13600000.0,13700000.0,8220.0,147808.0
137,13700000.0,13800000.0,6956.0,130992.0
138,13800000.0,13900000.0,6576.0,121776.0
139,13900000.0,14000000.0,6223.0,110704.0
140,14000000.0,14100000.0,3097.0,57600.0
141,14100000.0,14200000.0,7162.0,133776.0
142,14200000.0,14300000.0,7014.0,128336.0
143,14300000.0,14400000.0,7003.0,127488.0
144,14400000.0,14500000.0,6370.0,118280.0
145,14500000.0,14600000.0,7343.0,133088.0
146,14600000.0,14700000.0,6192.0,120784.0
147,14700000.0,14800000.0,6567.0,123232.0
148,14800000.0,14900000.0,6909.0,127776.0
149,14900000.0,15000000.0,8024.0,145888.0
150,15000000.0,15100000.0,6872.0,128480.0
151,15100000.0,15200000.0,7670.0,141008.0
152,15200000.0,15300000.0,7482.0,139232.0
153,15300000.0,15400000.0,7290.0,136368.0
154,15400000.0,15500000.0,7530.0,140512.0
155,15500000.0,15600000.0,7379.0,134608.0
156,15600000.0,15700000.0,7821.0,144656.0
157,15700000.0,15800000.0,8357.0,154688.0
158,15800000.0,15900000.0,7715.0,141168.0
159,15900000.0,16000000.0,9247.0,168280.0
160,16000000.0,16100000.0,8070.0,145376.0
161,16100000.0,16200000.0,4517.0,78904.0
162,16200000.0,16300000.0,3569.0,71928.0
163,16300000.0,16400000.0,2116.0,45432.0
164,16400000.0,16500000.0,5338.0,100608.0
165,16500000.0,16600000.0,6270.0,115968.0
166,16600000.0,16700000.0,6361.0,116400.0
167,16700000.0,16800000.0,6597.0,121024.0
168,16800000.0,16900000.0,7917.0,154336.0
169,16900000.0,17000000.0,10253.0,185456.0
170,17000000.0,17100000.0,8302.0,153272.0
171,17100000.0,17200000.0,7614.0,142448.0
172,17200000.0,17300000.0,7457.0,143824.0
173,17300000.0,17400000.0,8571.0,153952.0
174,17400000.0,17500000.0,4149.0,69096.0
175,17500000.0,17600000.0,389.0,7840.0
176,17600000.0,17700000.0,587.0,13160.0
177,17700000.0,17800000.0,382.0,6408.0
178,17800000.0,17900000.0,405.0,6744.0
179,17900000.0,18000000.0,677.0,11240.0
180,18000000.0,18100000.0,504.0,11040.0
181,18100000.0,18200000.0,343.0,6264.0
182,18200000.0,18300000.0,644.0,14096.0
183,18300000.0,18400000.0,431.0,8776.0
184,18400000.0,18500000.0,695.0,13360.0
185,18500000.0,18600000.0,470.0,10256.0
186,18600000.0,18700000.0,2675.0,44560.0
187,18700000.0,18800000.0,465.0,8392.0
188,18800000.0,18900000.0,2358.0,41992.0
189,18900000.0,19000000.0,6072.0,114752.0
190,19000000.0,19100000.0,6610.0,120688.0
191,19100000.0,19200000.0,9013.0,164528.0
192,19200000.0,19300000.0,7511.0,143104.0
193,19300000.0,19400000.0,9598.0,173968.0
194,19400000.0,19500000.0,7304.0,145088.0
195,19500000.0,19600000.0,5832.0,106688.0
196,19600000.0,19700000.0,8489.0,150640.0
197,19700000.0,19800000.0,6462.0,121984.0
198,19800000.0,19900000.0,6878.0,126320.0
199,19900000.0,20000000.0,6311.0,118336.0
200,20000000.0,20100000.0,17213.0,321512.0
201,20100000.0,20200000.0,19716.0,400136.0
202,20200000.0,20300000.0,15025.0,350024.0
203,20300000.0,20400000.0,30196.0,556104.0
204,20400000.0,20500000.0,7121.0,132832.0
205,20500000.0,20600000.0,6082.0,112816.0
206,20600000.0,20700000.0,7064.0,128336.0
207,20700000.0,20800000.0,6026.0,113968.0
208,20800000.0,20900000.0,7746.0,141776.0
209,20900000.0,21000000.0,9656.0,178576.0
210,21000000.0,21100000.0,7827.0,142456.0
211,21100000.0,21200000.0,6278.0,115936.0
212,21200000.0,21300000.0,5618.0,103296.0
213,21300000.0,21400000.0,6220.0,115344.0
214,21400000.0,21500000.0,5806.0,99040.0
215,21500000.0,21600000.0,2362.0,47768.0
216,21600000.0,21700000.0,6245.0,115680.0
217,21700000.0,21800000.0,1611.0,36816.0
218,21800000.0,21900000.0,3799.0,63488.0
219,21900000.0,22000000.0,1529.0,28344.0
220,22000000.0,22100000.0,1310.0,24864.0
221,22100000.0,22200000.0,557.0,12368.0
222,22200000.0,22300000.0,6912.0,126752.0
223,22300000.0,22400000.0,4874.0,84272.0
224,22400000.0,22500000.0,502.0,9320.0
225,22500000.0,22600000.0,745.0,14088.0
226,22600000.0,22700000.0,336.0,6944.0
227,22700000.0,22800000.0,2912.0,49128.0
228,22800000.0,22900000.0,1060.0,18416.0
229,22900000.0,23000000.0,1091.0,20072.0
230,23000000.0,23100000.0,706.0,14944.0
231,23100000.0,23200000.0,912.0,16560.0
232,23200000.0,23300000.0,760.0,12640.0
233,23300000.0,23400000.0,723.0,12600.0
234,23400000.0,23500000.0,686.0,13216.0
235,23500000.0,23600000.0,581.0,10800.0
236,23600000.0,23700000.0,541.0,10232.0
237,23700000.0,23800000.0,884.0,16560.0
238,23800000.0,23900000.0,971.0,16136.0
239,23900000.0,24000000.0,1208.0,23040.0
240,24000000.0,24100000.0,842.0,15832.0
241,24100000.0,24200000.0,1097.0,18752.0
242,24200000.0,24300000.0,1545.0,29288.0
243,24300000.0,24400000.0,1160.0,24896.0
244,24400000.0,24500000.0,1282.0,24840.0
245,24500000.0,24600000.0,1071.0,24128.0
246,24600000.0,24700000.0,354.0,6784.0
247,24700000.0,24800000.0,357.0,9360.0
248,24800000.0,24900000.0,1095.0,18896.0
249,24900000.0,25000000.0,378.0,8240.0
250,25000000.0,25100000.0,590.0,10184.0
251,25100000.0,25200000.0,1861.0,33928.0
252,25200000.0,25300000.0,1021.0,20784.0
253,25300000.0,25400000.0,1309.0,25400.0
254,25400000.0,25500000.0,1536.0,28784.0
255,25500000.0,25600000.0,712.0,17128.0
256,25600000.0,25700000.0,988.0,16672.0
257,25700000.0,25800000.0,1084.0,19784.0
258,25800000.0,25900000.0,928.0,17432.0
259,25900000.0,26000000.0,630.0,11528.0
260,26000000.0,26100000.0,1135.0,18600.0
261,26100000.0,26200000.0,216.0,5304.0
262,26200000.0,26300000.0,832.0,13976.0
263,26300000.0,26400000.0,5789.0,101280.0
264,26400000.0,26500000.0,6672.0,124512.0
265,26500000.0,26600000.0,6622.0,124480.0
266,26600000.0,26700000.0,9071.0,163256.0
267,26700000.0,26800000.0,0.0,0.0
268,26800000.0,26900000.0,0.0,0.0
269,26900000.0,27000000.0,0.0,0.0
270,27000000.0,27100000.0,0.0,0.0
271,27100000.0,27200000.0,0.0,0.0
272,27200000.0,27300000.0,0.0,0.0
273,27300000.0,27400000.0,0.0,0.0
274,27400000.0,27500000.0,0.0,0.0
275,27500000.0,27600000.0,0.0,0.0
276,27600000.0,27700000.0,0.0,0.0
277,27700000.0,27800000.0,0.0,0.0
278,27800000.0,27900000.0,0.0,0.0
279,27900000.0,28000000.0,0.0,0.0
280,28000000.0,28100000.0,0.0,0.0
281,28100000.0,28200000.0,0.0,0.0
282,28200000.0,28300000.0,0.0,0.0
283,28300000.0,28400000.0,0.0,0.0
284,28400000.0,28500000.0,0.0,0.0
285,28500000.0,28600000.0,0.0,0.0
286,28600000.0,28700000.0,0.0,0.0
287,28700000.0,28800000.0,0.0,0.0
288,28800000.0,28900000.0,0.0,0.0
289,28900000.0,29000000.0,0.0,0.0
290,29000000.0,29100000.0,0.0,0.0
291,29100000.0,29200000.0,0.0,0.0
292,29200000.0,29300000.0,0.0,0.0
293,29300000.0,29400000.0,0.0,0.0
294,29400000.0,29500000.0,0.0,0.0
295,29500000.0,29600000.0,0.0,0.0
296,29600000.0,29700000.0,0.0,0.0
297,29700000.0,29800000.0,0.0,0.0
298,29800000.0,29900000.0,0.0,0.0
299,29900000.0,30000000.0,0.0,0.0
300,30000000.0,30100000.0,0.0,0.0
301,30100000.0,30200000.0,0.0,0.0
302,30200000.0,30300000.0,0.0,0.0
303,30300000.0,30400000.0,0.0,0.0
304,30400000.0,30500000.0,0.0,0.0
305,30500000.0,30600000.0,0.0,0.0
306,30600000.0,30700000.0,0.0,0.0
307,30700000.0,30800000.0,0.0,0.0
308,30800000.0,30900000.0,0.0,0.0
309,30900000.0,31000000.0,0.0,0.0
310,31000000.0,31100000.0,0.0,0.0
311,31100000.0,31200000.0,0.0,0.0
312,31200000.0,31300000.0,0.0,0.0
313,31300000.0,31400000.0,0.0,0.0
314,31400000.0,31500000.0,0.0,0.0
315,31500000.0,31600000.0,0.0,0.0
316,31600000.0,31700000.0,0.0,0.0
317,31700000.0,31800000.0,0.0,0.0
318,31800000.0,31900000.0,0.0,0.0
319,31900000.0,32000000.0,0.0,0.0
320,32000000.0,32100000.0,0.0,0.0
321,32100000.0,32200000.0,0.0,0.0
322,32200000.0,32300000.0,0.0,0.0
323,32300000.0,32400000.0,0.0,0.0
324,32400000.0,32500000.0,0.0,0.0
325,32500000.0,32600000.0,0.0,0.0
326,32600000.0,32700000.0,0.0,0.0
327,32700000.0,32800000.0,0.0,0.0
328,32800000.0,32900000.0,0.0,0.0
329,32900000.0,33000000.0,0.0,0.0
330,33000000.0,33100000.0,0.0,0.0
331,33100000.0,33200000.0,0.0,0.0
332,33200000.0,33300000.0,0.0,0.0
333,33300000.0,33400000.0,0.0,0.0
334,33400000.0,33500000.0,0.0,0.0
335,33500000.0,33600000.0,0.0,0.0
336,33600000.0,33700000.0,0.0,0.0
337,33700000.0,33800000.0,0.0,0.0
338,33800000.0,33900000.0,0.0,0.0
339,33900000.0,34000000.0,0.0,0.0
340,34000000.0,34100000.0,0.0,0.0
341,34100000.0,34200000.0,0.0,0.0
342,34200000.0,34300000.0,0.0,0.0
343,34300000.0,34400000.0,0.0,0.0
344,34400000.0,34500000.0,0.0,0.0
345,34500000.0,34600000.0,0.0,0.0
346,34600000.0,34700000.0,0.0,0.0
347,34700000.0,34800000.0,0.0,0.0
348,34800000.0,34900000.0,0.0,0.0
349,34900000.0,35000000.0,0.0,0.0
350,35000000.0,35100000.0,0.0,0.0
351,35100000.0,35200000.0,0.0,0.0
352,35200000.0,35300000.0,0.0,0.0
353,35300000.0,35400000.0,0.0,0.0
354,35400000.0,35500000.0,0.0,0.0
355,35500000.0,35600000.0,0.0,0.0
356,35600000.0,35700000.0,0.0,0.0
357,35700000.0,35800000.0,0.0,0.0
358,35800000.0,35900000.0,0.0,0.0
359,35900000.0,36000000.0,0.0,0.0
360,36000000.0,36100000.0,0.0,0.0
361,36100000.0,36200000.0,0.0,0.0
362,36200000.0,36300000.0,0.0,0.0
363,36300000.0,36400000.0,0.0,0.0
364,36400000.0,36500000.0,0.0,0.0
365,36500000.0,36600000.0,0.0,0.0
366,36600000.0,36700000.0,0.0,0.0
367,36700000.0,36800000.0,0.0,0.0
368,36800000.0,36900000.0,0.0,0.0
369,36900000.0,37000000.0,0.0,0.0
370,37000000.0,37100000.0,0.0,0.0
371,37100000.0,37200000.0,0.0,0.0
372,37200000.0,37300000.0,0.0,0.0
373,37300000.0,37400000.0,0.0,0.0
374,37400000.0,37500000.0,0.0,0.0
375,37500000.0,37600000.0,0.0,0.0
376,37600000.0,37700000.0,0.0,0.0
377,37700000.0,37800000.0,0.0,0.0
378,37800000.0,37900000.0,0.0,0.0
379,37900000.0,38000000.0,0.0,0.0
380,38000000.0,38100000.0,0.0,0.0
381,38100000.0,38200000.0,0.0,0.0
382,38200000.0,38300000.0,0.0,0.0
383,38300000.0,38400000.0,0.0,0.0
384,38400000.0,38500000.0,0.0,0.0
385,38500000.0,38600000.0,0.0,0.0
386,38600000.0,38700000.0,0.0,0.0
387,38700000.0,38800000.0,0.0,0.0
388,38800000.0,38900000.0,0.0,0.0
389,38900000.0,39000000.0,0.0,0.0
390,39000000.0,39100000.0,0.0,0.0
391,39100000.0,39200000.0,0.0,0.0
392,39200000.0,39300000.0,0.0,0.0
393,39300000.0,39400000.0,0.0,0.0
394,39400000.0,39500000.0,0.0,0.0
395,39500000.0,39600000.0,0.0,0.0
396,39600000.0,39700000.0,0.0,0.0
397,39700000.0,39800000.0,0.0,0.0
398,39800000.0,39900000.0,0.0,0.0
399,39900000.0,40000000.0,0.0,0.0
400,40000000.0,40100000.0,0.0,0.0
401,40100000.0,40200000.0,0.0,0.0
402,40200000.0,40300000.0,0.0,0.0
403,40300000.0,40400000.0,0.0,0.0
404,40400000.0,40500000.0,0.0,0.0
405,40500000.0,40600000.0,0.0,0.0
406,40600000.0,40700000.0,0.0,0.0
407,40700000.0,40800000.0,0.0,0.0
408,40800000.0,40900000.0,0.0,0.0
409,40900000.0,41000000.0,0.0,0.0
410,41000000.0,41100000.0,0.0,0.0
411,41100000.0,41200000.0,0.0,0.0
412,41200000.0,41300000.0,0.0,0.0
413,41300000.0,41400000.0,0.0,0.0
414,41400000.0,41500000.0,0.0,0.0
415,41500000.0,41600000.0,0.0,0.0
416,41600000.0,41700000.0,0.0,0.0
417,41700000.0,41800000.0,0.0,0.0
418,41800000.0,41900000.0,0.0,0.0
419,41900000.0,42000000.0,0.0,0.0
420,42000000.0,42100000.0,0.0,0.0
421,42100000.0,42200000.0,0.0,0.0
422,42200000.0,42300000.0,0.0,0.0
423,42300000.0,42400000.0,0.0,0.0
424,42400000.0,42500000.0,0.0,0.0
425,42500000.0,42600000.0,0.0,0.0
426,42600000.0,42700000.0,0.0,0.0
427,42700000.0,42800000.0,0.0,0.0
428,42800000.0,42900000.0,0.0,0.0
429,42900000.0,43000000.0,0.0,0.0
430,43000000.0,43100000.0,0.0,0.0
431,43100000.0,43200000.0,0.0,0.0
432,43200000.0,43300000.0,0.0,0.0
433,43300000.0,43400000.0,0.0,0.0
434,43400000.0,43500000.0,0.0,0.0
435,43500000.0,43600000.0,0.0,0.0
436,43600000.0,43700000.0,0.0,0.0
437,43700000.0,43800000.0,0.0,0.0
438,43800000.0,43900000.0,0.0,0.0
439,43900000.0,44000000.0,0.0,0.0
440,44000000.0,44100000.0,0.0,0.0
441,44100000.0,44200000.0,0.0,0.0
442,44200000.0,44300000.0,0.0,0.0
443,44300000.0,44400000.0,0.0,0.0
444,44400000.0,44500000.0,0.0,0.0
445,44500000.0,44600000.0,0.0,0.0
446,44600000.0,44700000.0,0.0,0.0
447,44700000.0,44800000.0,0.0,0.0
448,44800000.0,44900000.0,0.0,0.0
449,44900000.0,45000000.0,0.0,0.0
450,45000000.0,45100000.0,0.0,0.0
451,45100000.0,45200000.0,0.0,0.0
452,45200000.0,45300000.0,0.0,0.0
453,45300000.0,45400000.0,0.0,0.0
454,45400000.0,45500000.0,0.0,0.0
455,45500000.0,45600000.0,0.0,0.0
456,45600000.0,45700000.0,0.0,0.0
457,45700000.0,45800000.0,0.0,0.0
458,45800000.0,45900000.0,0.0,0.0
459,45900000.0,46000000.0,0.0,0.0
460,46000000.0,46100000.0,0.0,0.0
461,46100000.0,46200000.0,0.0,0.0
462,46200000.0,46300000.0,0.0,0.0
463,46300000.0,46400000.0,0.0,0.0
464,46400000.0,46500000.0,0.0,0.0
465,46500000.0,46600000.0,0.0,0.0
466,46600000.0,46700000.0,0.0,0.0
467,46700000.0,46800000.0,0.0,0.0
468,46800000.0,46900000.0,0.0,0.0
469,46900000.0,47000000.0,0.0,0.0
470,47000000.0,47100000.0,0.0,0.0
471,47100000.0,47200000.0,0.0,0.0
472,47200000.0,47300000.0,0.0,0.0
473,47300000.0,47400000.0,0.0,0.0
474,47400000.0,47500000.0,0.0,0.0
475,47500000.0,47600000.0,0.0,0.0
476,47600000.0,47700000.0,0.0,0.0
477,47700000.0,47800000.0,0.0,0.0
478,47800000.0,47900000.0,0.0,0.0
479,47900000.0,48000000.0,0.0,0.0
480,48000000.0,48100000.0,0.0,0.0
481,48100000.0,48200000.0,0.0,0.0
482,48200000.0,48300000.0,0.0,0.0
483,48300000.0,48400000.0,0.0,0.0
484,48400000.0,48500000.0,0.0,0.0
485,48500000.0,48600000.0,0.0,0.0
486,48600000.0,48700000.0,0.0,0.0
487,48700000.0,48800000.0,0.0,0.0
488,48800000.0,48900000.0,0.0,0.0
489,48900000.0,49000000.0,0.0,0.0
490,49000000.0,49100000.0,0.0,0.0
491,49100000.0,49200000.0,0.0,0.0
492,49200000.0,49300000.0,0.0,0.0
493,49300000.0,49400000.0,0.0,0.0
494,49400000.0,49500000.0,0.0,0.0
495,49500000.0,49600000.0,0.0,0.0
496,49600000.0,49700000.0,0.0,0.0
497,49700000.0,49800000.0,0.0,0.0
498,49800000.0,49900000.0,0.0,0.0
499,49900000.0,50000000.0,0.0,0.0
500,50000000.0,50100000.0,0.0,0.0
501,50100000.0,50200000.0,0.0,0.0
502,50200000.0,50300000.0,0.0,0.0
503,50300000.0,50400000.0,0.0,0.0
504,50400000.0,50500000.0,0.0,0.0
505,50500000.0,50600000.0,0.0,0.0
506,50600000.0,50700000.0,0.0,0.0
507,50700000.0,50800000.0,0.0,0.0
508,50800000.0,50900000.0,0.0,0.0
509,50900000.0,51000000.0,0.0,0.0
510,51000000.0,51100000.0,0.0,0.0
511,51100000.0,51200000.0,0.0,0.0
512,51200000.0,51300000.0,0.0,0.0
513,51300000.0,51400000.0,0.0,0.0
514,51400000.0,51500000.0,0.0,0.0
515,51500000.0,51600000.0,0.0,0.0
516,51600000.0,51700000.0,0.0,0.0
517,51700000.0,51800000.0,0.0,0.0
518,51800000.0,51900000.0,0.0,0.0
519,51900000.0,52000000.0,0.0,0.0
520,52000000.0,52100000.0,0.0,0.0
521,52100000.0,52200000.0,0.0,0.0
522,52200000.0,52300000.0,0.0,0.0
523,52300000.0,52400000.0,0.0,0.0
524,52400000.0,52500000.0,0.0,0.0
525,52500000.0,52600000.0,0.0,0.0
526,52600000.0,52700000.0,0.0,0.0
527,52700000.0,52800000.0,0.0,0.0
528,52800000.0,52900000.0,0.0,0.0
529,52900000.0,53000000.0,0.0,0.0
530,53000000.0,53100000.0,0.0,0.0
531,53100000.0,53200000.0,0.0,0.0
532,53200000.0,53300000.0,0.0,0.0
533,53300000.0,53400000.0,0.0,0.0
534,53400000.0,53500000.0,0.0,0.0
535,53500000.0,53600000.0,0.0,0.0
536,53600000.0,53700000.0,0.0,0.0
537,53700000.0,53800000.0,0.0,0.0
538,53800000.0,53900000.0,0.0,0.0
539,53900000.0,54000000.0,0.0,0.0
540,54000000.0,54100000.0,0.0,0.0
541,54100000.0,54200000.0,0.0,0.0
542,54200000.0,54300000.0,0.0,0.0
543,54300000.0,54400000.0,0.0,0.0
544,54400000.0,54500000.0,0.0,0.0
545,54500000.0,54600000.0,0.0,0.0
546,54600000.0,54700000.0,0.0,0.0
547,54700000.0,54800000.0,0.0,0.0
548,54800000.0,54900000.0,0.0,0.0
549,54900000.0,55000000.0,0.0,0.0
550,55000000.0,55100000.0,0.0,0.0
551,55100000.0,55200000.0,0.0,0.0
552,55200000.0,55300000.0,0.0,0.0
553,55300000.0,55400000.0,0.0,0.0
554,55400000.0,55500000.0,0.0,0.0
555,55500000.0,55600000.0,0.0,0.0
556,55600000.0,55700000.0,0.0,0.0
557,55700000.0,55800000.0,0.0,0.0
558,55800000.0,55900000.0,0.0,0.0
559,55900000.0,56000000.0,0.0,0.0
560,56000000.0,56100000.0,0.0,0.0
561,56100000.0,56200000.0,0.0,0.0
562,56200000.0,56300000.0,0.0,0.0
563,56300000.0,56400000.0,0.0,0.0
564,56400000.0,56500000.0,0.0,0.0
565,56500000.0,56600000.0,0.0,0.0
566,56600000.0,56700000.0,5738.0,109688.0
567,56700000.0,56800000.0,14136.0,260728.0
