,start_position,end_position,measure,bytes_processed
89,8900000.0,9000000.0,22403.0,468192.0
90,9000000.0,9100000.0,23810.0,406736.0
91,9100000.0,9200000.0,24750.0,519472.0
92,9200000.0,9300000.0,27081.0,566880.0
93,9300000.0,9400000.0,27458.0,566304.0
94,9400000.0,9500000.0,26948.0,556112.0
95,9500000.0,9600000.0,26469.0,453232.0
96,9600000.0,9700000.0,24457.0,511112.0
97,9700000.0,9800000.0,24596.0,499168.0
98,9800000.0,9900000.0,24468.0,507440.0
99,9900000.0,10000000.0,23828.0,510608.0
100,10000000.0,10100000.0,24681.0,425008.0
101,10100000.0,10200000.0,25861.0,526944.0
102,10200000.0,10300000.0,24979.0,516544.0
103,10300000.0,10400000.0,23787.0,467648.0
104,10400000.0,10500000.0,18805.0,384672.0
105,10500000.0,10600000.0,20950.0,355552.0
106,10600000.0,10700000.0,25634.0,511104.0
107,10700000.0,10800000.0,24686.0,499392.0
108,10800000.0,10900000.0,24669.0,506832.0
109,10900000.0,11000000.0,24629.0,499888.0
110,11000000.0,11100000.0,23748.0,407072.0
111,11100000.0,11200000.0,25374.0,510912.0
112,11200000.0,11300000.0,24072.0,494416.0
113,11300000.0,11400000.0,23455.0,478848.0
114,11400000.0,11500000.0,22284.0,460256.0
115,11500000.0,11600000.0,22503.0,387216.0
116,11600000.0,11700000.0,23632.0,471776.0
117,11700000.0,11800000.0,23269.0,496848.0
118,11800000.0,11900000.0,23723.0,478848.0
119,11900000.0,12000000.0,24321.0,493488.0
120,12000000.0,12100000.0,22299.0,379408.0
121,12100000.0,12200000.0,22947.0,469936.0
122,12200000.0,12300000.0,25226.0,521680.0
123,12300000.0,12400000.0,24285.0,508784.0
124,12400000.0,12500000.0,25015.0,504528.0
125,12500000.0,12600000.0,22013.0,376112.0
126,12600000.0,12700000.0,23380.0,482368.0
127,12700000.0,12800000.0,22555.0,472064.0
128,12800000.0,12900000.0,23764.0,496032.0
129,12900000.0,13000000.0,25721.0,529008.0
130,13000000.0,13100000.0,25638.0,442624.0
131,13100000.0,13200000.0,23979.0,491024.0
132,13200000.0,13300000.0,25141.0,517264.0
133,13300000.0,13400000.0,24242.0,504080.0
134,13400000.0,13500000.0,26001.0,538528.0
135,13500000.0,13600000.0,24372.0,421456.0
136,13600000.0,13700000.0,25369.0,536304.0
137,13700000.0,13800000.0,25326.0,523104.0
138,13800000.0,13900000.0,23295.0,493824.0
139,13900000.0,14000000.0,23154.0,480960.0
140,14000000.0,14100000.0,22817.0,392256.0
141,14100000.0,14200000.0,20758.0,420976.0
142,14200000.0,14300000.0,23104.0,474640.0
143,14300000.0,14400000.0,24759.0,513232.0
144,14400000.0,14500000.0,25175.0,515728.0
145,14500000.0,14600000.0,26413.0,459952.0
146,14600000.0,14700000.0,24705.0,506512.0
147,14700000.0,14800000.0,24289.0,494336.0
148,14800000.0,14900000.0,25636.0,517920.0
149,14900000.0,15000000.0,24338.0,500992.0
150,15000000.0,15100000.0,24345.0,419440.0
151,15100000.0,15200000.0,23841.0,490048.0
152,15200000.0,15300000.0,21317.0,436592.0
153,15300000.0,15400000.0,21275.0,442400.0
154,15400000.0,15500000.0,24309.0,502224.0
155,15500000.0,15600000.0,22937.0,405104.0
156,15600000.0,15700000.0,25926.0,526896.0
157,15700000.0,15800000.0,26681.0,560608.0
158,15800000.0,15900000.0,25669.0,524784.0
159,15900000.0,16000000.0,25289.0,505808.0
160,16000000.0,16100000.0,23587.0,402592.0
161,16100000.0,16200000.0,26410.0,547920.0
162,16200000.0,16300000.0,26140.0,538656.0
163,16300000.0,16400000.0,28012.0,571792.0
164,16400000.0,16500000.0,25554.0,512832.0
165,16500000.0,16600000.0,21443.0,366752.0
166,16600000.0,16700000.0,21840.0,443104.0
167,16700000.0,16800000.0,23886.0,494048.0
168,16800000.0,16900000.0,26794.0,544456.0
169,16900000.0,17000000.0,24067.0,503680.0
170,17000000.0,17100000.0,24015.0,409520.0
171,17100000.0,17200000.0,22899.0,466208.0
172,17200000.0,17300000.0,25972.0,542624.0
173,17300000.0,17400000.0,25333.0,513600.0
174,17400000.0,17500000.0,24939.0,503072.0
175,17500000.0,17600000.0,23210.0,397936.0
176,17600000.0,17700000.0,27988.0,561008.0
177,17700000.0,17800000.0,23115.0,485568.0
178,17800000.0,17900000.0,23182.0,484176.0
179,17900000.0,18000000.0,23153.0,480384.0
180,18000000.0,18100000.0,25363.0,427520.0
181,18100000.0,18200000.0,22483.0,482576.0
182,18200000.0,18300000.0,26029.0,527168.0
183,18300000.0,18400000.0,28070.0,586272.0
184,18400000.0,18500000.0,27284.0,550784.0
185,18500000.0,18600000.0,22277.0,380032.0
186,18600000.0,18700000.0,27170.0,555632.0
187,18700000.0,18800000.0,24546.0,534048.0
188,18800000.0,18900000.0,24251.0,498272.0
189,18900000.0,19000000.0,24018.0,493440.0
190,19000000.0,19100000.0,20228.0,343336.0
191,19100000.0,19200000.0,12200.0,248608.0
192,19200000.0,19300000.0,17993.0,371784.0
193,19300000.0,19400000.0,22521.0,468032.0
194,19400000.0,19500000.0,24151.0,508928.0
195,19500000.0,19600000.0,25153.0,427408.0
196,19600000.0,19700000.0,22823.0,469936.0
197,19700000.0,19800000.0,24173.0,485392.0
198,19800000.0,19900000.0,27137.0,543968.0
199,19900000.0,20000000.0,26486.0,530768.0
200,20000000.0,20100000.0,23945.0,410368.0
201,20100000.0,20200000.0,23783.0,483072.0
202,20200000.0,20300000.0,24158.0,498288.0
203,20300000.0,20400000.0,23809.0,490112.0
204,20400000.0,20500000.0,24897.0,495640.0
205,20500000.0,20600000.0,28683.0,488648.0
206,20600000.0,20700000.0,26066.0,529104.0
207,20700000.0,20800000.0,26197.0,552240.0
208,20800000.0,20900000.0,29719.0,603344.0
209,20900000.0,21000000.0,26288.0,563632.0
210,21000000.0,21100000.0,27124.0,464912.0
211,21100000.0,21200000.0,23855.0,502272.0
212,21200000.0,21300000.0,25794.0,542640.0
213,21300000.0,21400000.0,29344.0,653296.0
214,21400000.0,21500000.0,27922.0,565696.0
215,21500000.0,21600000.0,21804.0,371360.0
216,21600000.0,21700000.0,40274.0,799120.0
217,21700000.0,21800000.0,35884.0,734272.0
218,21800000.0,21900000.0,62274.0,1283568.0
219,21900000.0,22000000.0,107931.0,1908048.0
220,22000000.0,22100000.0,19891.0,336408.0
221,22100000.0,22200000.0,43446.0,867104.0
222,22200000.0,22300000.0,28549.0,574448.0
223,22300000.0,22400000.0,33986.0,699888.0
224,22400000.0,22500000.0,27078.0,596264.0
225,22500000.0,22600000.0,25827.0,439648.0
226,22600000.0,22700000.0,29133.0,572768.0
227,22700000.0,22800000.0,44608.0,802792.0
228,22800000.0,22900000.0,0.0,0.0
229,22900000.0,23000000.0,0.0,0.0
230,23000000.0,23100000.0,0.0,0.0
231,23100000.0,23200000.0,0.0,0.0
232,23200000.0,23300000.0,0.0,0.0
233,23300000.0,23400000.0,0.0,0.0
234,23400000.0,23500000.0,0.0,0.0
235,23500000.0,23600000.0,0.0,0.0
236,23600000.0,23700000.0,0.0,0.0
237,23700000.0,23800000.0,0.0,0.0
238,23800000.0,23900000.0,0.0,0.0
239,23900000.0,24000000.0,0.0,0.0
240,24000000.0,24100000.0,0.0,0.0
241,24100000.0,24200000.0,0.0,0.0
242,24200000.0,24300000.0,0.0,0.0
243,24300000.0,24400000.0,0.0,0.0
244,24400000.0,24500000.0,0.0,0.0
245,24500000.0,24600000.0,0.0,0.0
246,24600000.0,24700000.0,0.0,0.0
247,24700000.0,24800000.0,0.0,0.0
248,24800000.0,24900000.0,0.0,0.0
249,24900000.0,25000000.0,0.0,0.0
250,25000000.0,25100000.0,0.0,0.0
251,25100000.0,25200000.0,0.0,0.0
252,25200000.0,25300000.0,0.0,0.0
253,25300000.0,25400000.0,0.0,0.0
254,25400000.0,25500000.0,0.0,0.0
255,25500000.0,25600000.0,0.0,0.0
256,25600000.0,25700000.0,0.0,0.0
257,25700000.0,25800000.0,0.0,0.0
258,25800000.0,25900000.0,0.0,0.0
259,25900000.0,26000000.0,0.0,0.0
260,26000000.0,26100000.0,0.0,0.0
261,26100000.0,26200000.0,0.0,0.0
262,26200000.0,26300000.0,0.0,0.0
263,26300000.0,26400000.0,0.0,0.0
264,26400000.0,26500000.0,0.0,0.0
265,26500000.0,26600000.0,0.0,54752.0
266,26600000.0,26700000.0,53497.0,911744.0
267,26700000.0,26800000.0,59443.0,1223416.0
268,26800000.0,26900000.0,77703.0,1448808.0
269,26900000.0,27000000.0,38116.0,748624.0
270,27000000.0,27100000.0,35147.0,700752.0
271,27100000.0,27200000.0,31574.0,532160.0
272,27200000.0,27300000.0,25304.0,541728.0
273,27300000.0,27400000.0,22753.0,478080.0
274,27400000.0,27500000.0,22255.0,460064.0
275,27500000.0,27600000.0,21704.0,437824.0
276,27600000.0,27700000.0,23063.0,403184.0
277,27700000.0,27800000.0,24421.0,505248.0
278,27800000.0,27900000.0,20466.0,426816.0
279,27900000.0,28000000.0,23095.0,464112.0
280,28000000.0,28100000.0,21678.0,435296.0
281,28100000.0,28200000.0,20405.0,349168.0
282,28200000.0,28300000.0,23693.0,470320.0
283,28300000.0,28400000.0,22837.0,449728.0
284,28400000.0,28500000.0,24335.0,491232.0
285,28500000.0,28600000.0,22876.0,486512.0
286,28600000.0,28700000.0,25859.0,431152.0
287,28700000.0,28800000.0,28030.0,550480.0
288,28800000.0,28900000.0,26516.0,536816.0
289,28900000.0,29000000.0,20655.0,422976.0
290,29000000.0,29100000.0,22020.0,449712.0
291,29100000.0,29200000.0,21869.0,370864.0
292,29200000.0,29300000.0,25137.0,517152.0
293,29300000.0,29400000.0,28036.0,570832.0
294,29400000.0,29500000.0,25406.0,537952.0
295,29500000.0,29600000.0,24896.0,503520.0
296,29600000.0,29700000.0,22002.0,377920.0
297,29700000.0,29800000.0,23796.0,479440.0
298,29800000.0,29900000.0,20945.0,420304.0
299,29900000.0,30000000.0,20829.0,422144.0
300,30000000.0,30100000.0,20574.0,418992.0
301,30100000.0,30200000.0,24301.0,409504.0
302,30200000.0,30300000.0,21324.0,443488.0
303,30300000.0,30400000.0,23612.0,475344.0
304,30400000.0,30500000.0,22799.0,458624.0
305,30500000.0,30600000.0,23085.0,477232.0
306,30600000.0,30700000.0,27129.0,467384.0
307,30700000.0,30800000.0,31587.0,629152.0
308,30800000.0,30900000.0,26648.0,557648.0
309,30900000.0,31000000.0,26428.0,530704.0
310,31000000.0,31100000.0,23542.0,476768.0
311,31100000.0,31200000.0,22555.0,381376.0
312,31200000.0,31300000.0,21464.0,430384.0
313,31300000.0,31400000.0,22655.0,465168.0
314,31400000.0,31500000.0,24057.0,504352.0
315,31500000.0,31600000.0,23383.0,485824.0
316,31600000.0,31700000.0,24342.0,416480.0
317,31700000.0,31800000.0,23656.0,484416.0
318,31800000.0,31900000.0,24880.0,508208.0
319,31900000.0,32000000.0,27700.0,553520.0
320,32000000.0,32100000.0,25234.0,508728.0
321,32100000.0,32200000.0,25717.0,435680.0
322,32200000.0,32300000.0,24830.0,499008.0
323,32300000.0,32400000.0,25925.0,524896.0
324,32400000.0,32500000.0,24071.0,496768.0
325,32500000.0,32600000.0,23300.0,474448.0
326,32600000.0,32700000.0,22520.0,384064.0
327,32700000.0,32800000.0,20150.0,422112.0
328,32800000.0,32900000.0,22713.0,449488.0
329,32900000.0,33000000.0,24226.0,509904.0
330,33000000.0,33100000.0,21624.0,441648.0
331,33100000.0,33200000.0,20505.0,352736.0
332,33200000.0,33300000.0,20879.0,425504.0
333,33300000.0,33400000.0,21713.0,443472.0
334,33400000.0,33500000.0,22248.0,460304.0
335,33500000.0,33600000.0,21905.0,446752.0
336,33600000.0,33700000.0,21199.0,364432.0
337,33700000.0,33800000.0,22583.0,455856.0
338,33800000.0,33900000.0,23172.0,480352.0
339,33900000.0,34000000.0,21113.0,465040.0
340,34000000.0,34100000.0,26532.0,528544.0
341,34100000.0,34200000.0,22585.0,407024.0
342,34200000.0,34300000.0,25458.0,515424.0
343,34300000.0,34400000.0,21688.0,475520.0
344,34400000.0,34500000.0,24008.0,492528.0
345,34500000.0,34600000.0,22915.0,473040.0
346,34600000.0,34700000.0,22910.0,390800.0
347,34700000.0,34800000.0,21699.0,452208.0
348,34800000.0,34900000.0,20372.0,419520.0
349,34900000.0,35000000.0,20957.0,424832.0
350,35000000.0,35100000.0,21290.0,437008.0
351,35100000.0,35200000.0,24387.0,415040.0
352,35200000.0,35300000.0,22154.0,482672.0
353,35300000.0,35400000.0,24026.0,486208.0
354,35400000.0,35500000.0,23011.0,482816.0
355,35500000.0,35600000.0,25096.0,511472.0
356,35600000.0,35700000.0,21637.0,368288.0
357,35700000.0,35800000.0,22064.0,454800.0
358,35800000.0,35900000.0,26121.0,516704.0
359,35900000.0,36000000.0,22340.0,464160.0
360,36000000.0,36100000.0,23333.0,491536.0
361,36100000.0,36200000.0,31989.0,550280.0
362,36200000.0,36300000.0,26091.0,559320.0
363,36300000.0,36400000.0,19344.0,420312.0
364,36400000.0,36500000.0,27587.0,563128.0
365,36500000.0,36600000.0,26914.0,538792.0
366,36600000.0,36700000.0,23115.0,393808.0
367,36700000.0,36800000.0,25330.0,509712.0
368,36800000.0,36900000.0,24585.0,524864.0
369,36900000.0,37000000.0,23097.0,486400.0
370,37000000.0,37100000.0,23221.0,460144.0
371,37100000.0,37200000.0,21616.0,370960.0
372,37200000.0,37300000.0,21476.0,441856.0
373,37300000.0,37400000.0,25870.0,524944.0
374,37400000.0,37500000.0,25999.0,565616.0
375,37500000.0,37600000.0,24193.0,502496.0
376,37600000.0,37700000.0,22671.0,383936.0
377,37700000.0,37800000.0,22431.0,466224.0
378,37800000.0,37900000.0,27653.0,553104.0
379,37900000.0,38000000.0,16941.0,335104.0
380,38000000.0,38100000.0,10543.0,207920.0
381,38100000.0,38200000.0,10728.0,184456.0
382,38200000.0,38300000.0,19695.0,388472.0
383,38300000.0,38400000.0,28452.0,571344.0
384,38400000.0,38500000.0,24231.0,539744.0
385,38500000.0,38600000.0,23567.0,483392.0
386,38600000.0,38700000.0,26644.0,452656.0
387,38700000.0,38800000.0,24331.0,495824.0
388,38800000.0,38900000.0,28350.0,572848.0
389,38900000.0,39000000.0,28187.0,557072.0
390,39000000.0,39100000.0,22099.0,458224.0
391,39100000.0,39200000.0,25736.0,445008.0
392,39200000.0,39300000.0,25655.0,515632.0
393,39300000.0,39400000.0,30497.0,601424.0
394,39400000.0,39500000.0,31453.0,630320.0
395,39500000.0,39600000.0,23670.0,496800.0
396,39600000.0,39700000.0,24468.0,417232.0
397,39700000.0,39800000.0,20935.0,463968.0
398,39800000.0,39900000.0,22663.0,457808.0
399,39900000.0,40000000.0,24456.0,504976.0
400,40000000.0,40100000.0,25368.0,504400.0
401,40100000.0,40200000.0,26073.0,448896.0
402,40200000.0,40300000.0,29313.0,584408.0
403,40300000.0,40400000.0,24145.0,481136.0
404,40400000.0,40500000.0,22243.0,459552.0
405,40500000.0,40600000.0,21497.0,439136.0
406,40600000.0,40700000.0,21259.0,365008.0
407,40700000.0,40800000.0,22195.0,447504.0
408,40800000.0,40900000.0,21251.0,452320.0
409,40900000.0,41000000.0,23979.0,489520.0
410,41000000.0,41100000.0,25499.0,556128.0
411,41100000.0,41200000.0,26592.0,464080.0
412,41200000.0,41300000.0,26587.0,536544.0
413,41300000.0,41400000.0,22639.0,458064.0
414,41400000.0,41500000.0,21908.0,455664.0
415,41500000.0,41600000.0,23871.0,494672.0
416,41600000.0,41700000.0,27066.0,489160.0
417,41700000.0,41800000.0,27251.0,563280.0
418,41800000.0,41900000.0,25049.0,518496.0
419,41900000.0,42000000.0,24668.0,503488.0
420,42000000.0,42100000.0,23171.0,477984.0
421,42100000.0,42200000.0,24598.0,417088.0
422,42200000.0,42300000.0,23724.0,483312.0
423,42300000.0,42400000.0,23758.0,489920.0
424,42400000.0,42500000.0,26989.0,535792.0
425,42500000.0,42600000.0,24929.0,512352.0
426,42600000.0,42700000.0,24483.0,425696.0
427,42700000.0,42800000.0,22701.0,468400.0
428,42800000.0,42900000.0,23604.0,477568.0
429,42900000.0,43000000.0,28530.0,582928.0
430,43000000.0,43100000.0,24678.0,523776.0
431,43100000.0,43200000.0,26011.0,442576.0
432,43200000.0,43300000.0,19174.0,415272.0
433,43300000.0,43400000.0,29430.0,559880.0
434,43400000.0,43500000.0,25860.0,525040.0
435,43500000.0,43600000.0,23593.0,495456.0
436,43600000.0,43700000.0,24841.0,425440.0
437,43700000.0,43800000.0,21324.0,435232.0
438,43800000.0,43900000.0,22790.0,462048.0
439,43900000.0,44000000.0,24826.0,505744.0
440,44000000.0,44100000.0,26048.0,523072.0
441,44100000.0,44200000.0,28388.0,482192.0
442,44200000.0,44300000.0,28191.0,588464.0
443,44300000.0,44400000.0,25548.0,520272.0
444,44400000.0,44500000.0,25187.0,517024.0
445,44500000.0,44600000.0,27657.0,547184.0
446,44600000.0,44700000.0,24435.0,416848.0
447,44700000.0,44800000.0,25881.0,515712.0
448,44800000.0,44900000.0,25228.0,513520.0
449,44900000.0,45000000.0,24256.0,508880.0
450,45000000.0,45100000.0,26241.0,530176.0
451,45100000.0,45200000.0,27438.0,461384.0
452,45200000.0,45300000.0,23185.0,486792.0
453,45300000.0,45400000.0,22703.0,449392.0
454,45400000.0,45500000.0,22142.0,464768.0
455,45500000.0,45600000.0,27164.0,578528.0
456,45600000.0,45700000.0,24862.0,428656.0
457,45700000.0,45800000.0,21381.0,447360.0
458,45800000.0,45900000.0,21817.0,473568.0
459,45900000.0,46000000.0,23539.0,481760.0
460,46000000.0,46100000.0,25714.0,531904.0
461,46100000.0,46200000.0,27755.0,478800.0
462,46200000.0,46300000.0,32647.0,661120.0
463,46300000.0,46400000.0,17920.0,390168.0
464,46400000.0,46500000.0,15863.0,335520.0
465,46500000.0,46600000.0,19773.0,424424.0
466,46600000.0,46700000.0,16434.0,282224.0
467,46700000.0,46800000.0,20969.0,420376.0
468,46800000.0,46900000.0,22896.0,489664.0
469,46900000.0,47000000.0,23265.0,490800.0
470,47000000.0,47100000.0,24930.0,530928.0
471,47100000.0,47200000.0,24343.0,416144.0
472,47200000.0,47300000.0,20809.0,439200.0
473,47300000.0,47400000.0,21944.0,440944.0
474,47400000.0,47500000.0,24732.0,515200.0
475,47500000.0,47600000.0,26862.0,543168.0
476,47600000.0,47700000.0,25668.0,437008.0
477,47700000.0,47800000.0,23747.0,500112.0
478,47800000.0,47900000.0,22500.0,462560.0
479,47900000.0,48000000.0,21866.0,454896.0
480,48000000.0,48100000.0,26337.0,548832.0
481,48100000.0,48200000.0,22800.0,390656.0
482,48200000.0,48300000.0,19681.0,396672.0
483,48300000.0,48400000.0,18563.0,388784.0
484,48400000.0,48500000.0,21653.0,440368.0
485,48500000.0,48600000.0,24613.0,503296.0
486,48600000.0,48700000.0,24631.0,419664.0
487,48700000.0,48800000.0,23419.0,482752.0
488,48800000.0,48900000.0,27641.0,555824.0
489,48900000.0,49000000.0,28588.0,585280.0
490,49000000.0,49100000.0,26573.0,529904.0
491,49100000.0,49200000.0,23168.0,402320.0
492,49200000.0,49300000.0,26409.0,527664.0
493,49300000.0,49400000.0,26901.0,540464.0
494,49400000.0,49500000.0,23449.0,488224.0
495,49500000.0,49600000.0,24546.0,482240.0
496,49600000.0,49700000.0,21956.0,370960.0
497,49700000.0,49800000.0,21546.0,445952.0
498,49800000.0,49900000.0,23178.0,465776.0
499,49900000.0,50000000.0,23171.0,476512.0
500,50000000.0,50100000.0,25679.0,513656.0
501,50100000.0,50200000.0,23335.0,394480.0
502,50200000.0,50300000.0,23599.0,492496.0
503,50300000.0,50400000.0,22605.0,477584.0
504,50400000.0,50500000.0,22837.0,474048.0
505,50500000.0,50600000.0,24264.0,488640.0
506,50600000.0,50700000.0,23806.0,403088.0
507,50700000.0,50800000.0,27322.0,534944.0
508,50800000.0,50900000.0,25839.0,530224.0
509,50900000.0,51000000.0,22600.0,461920.0
510,51000000.0,51100000.0,26663.0,544720.0
511,51100000.0,51200000.0,28785.0,495824.0
512,51200000.0,51300000.0,25343.0,546272.0
513,51300000.0,51400000.0,22177.0,464128.0
514,51400000.0,51500000.0,24210.0,500192.0
515,51500000.0,51600000.0,23297.0,467632.0
516,51600000.0,51700000.0,21978.0,374512.0
517,51700000.0,51800000.0,22164.0,457776.0
518,51800000.0,51900000.0,24266.0,487536.0
519,51900000.0,52000000.0,21704.0,446336.0
520,52000000.0,52100000.0,22289.0,457280.0
521,52100000.0,52200000.0,22095.0,448528.0
522,52200000.0,52300000.0,21000.0,358960.0
523,52300000.0,52400000.0,21612.0,453696.0
524,52400000.0,52500000.0,22437.0,445952.0
525,52500000.0,52600000.0,21355.0,441312.0
526,52600000.0,52700000.0,22508.0,459440.0
527,52700000.0,52800000.0,22602.0,389824.0
528,52800000.0,52900000.0,25115.0,513424.0
529,52900000.0,53000000.0,23731.0,485840.0
530,53000000.0,53100000.0,22742.0,473936.0
531,53100000.0,53200000.0,21838.0,452288.0
532,53200000.0,53300000.0,23726.0,404048.0
533,53300000.0,53400000.0,22241.0,461792.0
534,53400000.0,53500000.0,22871.0,461392.0
535,53500000.0,53600000.0,23723.0,487856.0
536,53600000.0,53700000.0,22069.0,460304.0
537,53700000.0,53800000.0,23899.0,406720.0
538,53800000.0,53900000.0,23913.0,488144.0
539,53900000.0,54000000.0,22812.0,467680.0
540,54000000.0,54100000.0,22041.0,454496.0
541,54100000.0,54200000.0,21898.0,443584.0
542,54200000.0,54300000.0,22492.0,381840.0
543,54300000.0,54400000.0,22402.0,457664.0
544,54400000.0,54500000.0,22215.0,446208.0
545,54500000.0,54600000.0,23806.0,473200.0
546,54600000.0,54700000.0,22314.0,475552.0
547,54700000.0,54800000.0,21984.0,375728.0
548,54800000.0,54900000.0,21261.0,443696.0
549,54900000.0,55000000.0,20984.0,434528.0
550,55000000.0,55100000.0,20573.0,423520.0
551,55100000.0,55200000.0,19853.0,421392.0
552,55200000.0,55300000.0,21052.0,358784.0
553,55300000.0,55400000.0,21617.0,438944.0
554,55400000.0,55500000.0,22586.0,512960.0
555,55500000.0,55600000.0,26595.0,544048.0
556,55600000.0,55700000.0,21416.0,440256.0
557,55700000.0,55800000.0,21306.0,365264.0
558,55800000.0,55900000.0,21272.0,436096.0
559,55900000.0,56000000.0,20824.0,444288.0
560,56000000.0,56100000.0,23123.0,467776.0
561,56100000.0,56200000.0,22754.0,457136.0
562,56200000.0,56300000.0,19869.0,340784.0
563,56300000.0,56400000.0,21867.0,441456.0
564,56400000.0,56500000.0,20834.0,428640.0
565,56500000.0,56600000.0,22339.0,448256.0
566,56600000.0,56700000.0,23592.0,491968.0
567,56700000.0,56800000.0,22026.0,379160.0
568,56800000.0,56900000.0,24014.0,477512.0
569,56900000.0,57000000.0,21929.0,444592.0
570,57000000.0,57100000.0,25327.0,505200.0
571,57100000.0,57200000.0,23244.0,475464.0
572,57200000.0,57300000.0,22308.0,379008.0
573,57300000.0,57400000.0,20461.0,428080.0
574,57400000.0,57500000.0,21529.0,448688.0
575,57500000.0,57600000.0,22377.0,456144.0
576,57600000.0,57700000.0,21164.0,433424.0
577,57700000.0,57800000.0,22118.0,381216.0
578,57800000.0,57900000.0,24733.0,504832.0
579,57900000.0,58000000.0,23355.0,486736.0
580,58000000.0,58100000.0,25013.0,498512.0
581,58100000.0,58200000.0,22296.0,447488.0
582,58200000.0,58300000.0,21236.0,361728.0
583,58300000.0,58400000.0,20519.0,427504.0
584,58400000.0,58500000.0,21346.0,427120.0
